sentence1,sentence2,score,split,score_norm
"La Campaña de Camaradería Irlandapalestina, de la que el Sr O Muireagáin era miembro, acogió con satisfacción su liberación.","La Movimiento de Compañerismo Irlanda-palestina, de la que era miembro, dijo que estaba investigando un proyecto de palabra de escuelas.",2.4,train,0.48
"Glover dijo que el asesino usó un ""peculiar nudo corredizo"" en la ligadura que usó para estrangular a algunas de las víctimas.","Glover dijo que el asesino usó un ""extraño nudo corredizo"", incluyendo un cable coaxial y un alargador, para estrangular a algunas de las víctimas.",3.4,train,0.6799999999999999
"Glover dijo que el asesino usó un ""peculiar lazo corredizo"" en la lata que usó para estrangular a algunas de las víctimas.","Glover dijo que el asesino usó un ""extraño nudo corredizo"", incluyendo un línea de transmisión coaxial y un alargador, para estrangular a algunas de las víctimas.",3.4,train,0.6799999999999999
"Glover dijo que el asesino usó un ""peculiar lazo corredizo"" en la ligadura que usó para estrangular a algunas de las víctimas.","Glover dijo que el asesino usó un ""extraño nudo corredizo"", incluyendo un línea de transmisión coaxial y un alargador, para ahogar a algunas de las víctimas.",3.4,train,0.6799999999999999
Dijo que los abogados de la desconocida le pidieron a Verizon que no dijera su nombre porque pensaba impugnar la citación.,"La desconocida, decidiendo luchar contra la citación, pidió a Verizon que no dijera su nombre.",3.6,train,0.72
Dijo que los abogados de la desconocida le pidieron a Verizon que no dijera su nombre porque pensaba impugnar la comparendo.,"La desconocida, decidiendo luchar contra la comparendo, pidió a Verizon que no dijera su nombre.",3.6,train,0.72
Dijo que los abogados de la desconocida le pidieron a Verizon que no dijera su nombre porque pensaba cuestionar la comparendo.,"La desconocida, decidiendo luchar contra la llamamiento, pidió a Verizon que no dijera su nombre de bautismo.",3.6,train,0.72
"En septiembre, un investigador de Singapur de 27 años de edad contrajo el SRAS mientras trabajaba en un laboratorio.","En un caso ocurrido en agosto, un trabajador de laboratorio de 27 años de edad en Singapur desarrolló el SRAS.",3.4,train,0.6799999999999999
"En septiembre, un detective de Singapur de 27 mucho tiempo de edad contrajo el SRAS mientras trabajaba en un laboratorio.","En un caso ocurrido en agosto, un trabajador de laboratorio de 27 años de edad en Singapur desarrolló el SRAS.",3.4,train,0.6799999999999999
"En septiembre, un detective de policía de Singapur de 27 años de vejez contrajo el SRAS mientras trabajaba en un laboratorio.","En un caso ocurrido en agosto, un empleado de laboratorio de 27 largo tiempo de edad en Singapur desarrolló el SRAS.",3.4,train,0.6799999999999999
"Una cifra inferior a 50 sugiere una contracción del sector manufacturero, mientras que una cifra superior indica una expansión.","Una lectura por encima de 50 sugiere un crecimiento del sector, mientras que una cifra por debajo de ese nivel indica una contracción.",4.818,train,0.9636
"Una cifra inferior a 50 sugiere una rictus del campo manufacturero, mientras que una código secreto superior indica una expansión.","Una lectura por encima de 50 sugiere un incremento del ámbito, mientras que una cifra por debajo de ese nivel indica una rictus.",4.818,train,0.9636
"Una codificación inferior a 50 sugiere una rictus del área manufacturero, mientras que una cifra superior indica una expansión.","Una conferencia por encima de 50 sugiere un crecimiento del ramo, mientras que una criptografía por debajo de ese estatus indica una contracción.",4.818,train,0.9636
Se ha presentado una demanda en un intento de bloquear la eliminación del monumento de los Diez Mandamientos del edificio.,Los partidarios pidieron el lunes a un tribunal federal que bloquease la retirada de un monumento a los Diez Mandamientos del edificio judicial de Alabama.,3.2,train,0.64
Se ha presentado una demanda en un intento de congelar la eliminación del mausoleo de los Diez Mandamientos del edificio.,Los partidarios pidieron el lunes a un juzgado federal que bloquease la retirada de un monumento a los Diez Mandamientos del inmueble judicial de Alabama.,3.2,train,0.64
Se ha presentado una demanda en un intento de bloquear la expulsión del mausoleo de los Diez Mandamientos del edificio.,Los partidarios pidieron el lunes a un tribunal federal que bloquease la retira de un mausoleo a los Diez Mandamientos del edificio jurídico de Alabama.,3.2,train,0.64
"Britz ganó 3,77 millones de dólares en salarios, bonos y otras compensaciones, y Kinney ganó 3,76 millones de dólares.","Johnston ganó 5,8 millones de dólares en salarios y bonificaciones en 2001 como presidente, y como asesor a tiempo parcial ganó un millón de dólares en 2002.",1.4,train,0.2799999999999999
"Britz ganó 377 millones de dólares en salarios, bonos y otras compensaciones, y Kinney ganó 376 millones de dólares.","Johnston ganó 58 millones de dólares en salarios y bonificaciones en 2001 como presidente, y como asesor a tiempo incompleto ganó un millón de dólares en 2002.",1.4,train,0.2799999999999999
"Britz ganó 3,77 millones de dólares en salarios, bonos y otras compensaciones, y Kinney ganó 3,76 millones de dólares.","Johnston ganó 58 millones de dólares en salarios y bonificaciones en 2001 como director, y como especialista a época arbitrario ganó un millón de dólares en 2002.",1.4,train,0.2799999999999999
"Ese camión fue visto en el área de Campbells Creek, encajando con esa descripción, dijo Morris.","También se vio una camioneta negra en la zona de Campbells Creek, dijo Morris.",3.0,train,0.6
"Ese camión fue visto en el terreno de Campbells Creek, encajando con esa descripción, dijo Morris.","También se vio una camioneta negra en la región de Campbells Creek, dijo Esther morris.",3.0,train,0.6
"Ese camión fue visto en el sector de Campbells Creek, encajando con esa descripción, dijo Esther hobart mcquigg slack morris.","También se vio una camioneta negra en la zona de Campbells Creek, dijo Morris.",3.0,train,0.6
El presidente Michael Powell y sus colegas de la FCC en la audiencia del miércoles.,"El jefe de la FCC, Michael Powell, preside la audiencia del lunes.",3.2,train,0.64
El director Michael Powell y sus colegas de la FCC en la vista del miércoles.,"El jefe de la FCC, Michael Powell, preside la vista del lunes.",3.2,train,0.64
El presidente Michael Powell y sus colegas de la FCC en la audiencia del miércoles.,"El patrona de la FCC, Michael Powell, preside la audiencia del lunes.",3.2,train,0.64
"El promedio industrial del Dow Jones aumentó un 0,3%, con 9.886,75, mientras que el índice compuesto del Nasdaq fue un 0,4% más alto, con 1.986,97.","En Wall Street, el promedio industrial del Dow Jones aumentó un 0,5% a 9.905,8 y el compuesto del Nasdaq añadió un 0,7% a 1.995,1.",1.8,train,0.36
"El promedio industrial del Dow Robert tyre jones aumentó un 0,3%, con 988675, mientras que el índice compuesto del Nasdaq fue un 04 más fuerte, con 1.986,97.","En Wall Street, el promedio industrial del Dow Jones aumentó un 0,5% a 99058 y el compuesto del Nasdaq añadió un 0,7% a 19951.",1.8,train,0.36
"El promedio industrial del Dow Jones aumentó un 03, con 988675, mientras que el exponente compuesto del Nasdaq fue un 04 más alto, con 1.986,97.","En Wall Street, el promedio industrial del Dow Bobby jones aumentó un 05 a 9.905,8 y el compuesto del Nasdaq añadió un 07 a 19951.",1.8,train,0.36
Teherán ha dejado claro que sólo firmará el Protocolo Adicional que introduce esas inspecciones si se levanta la prohibición de importar tecnología nuclear civil occidental.,Teherán ha dejado claro que sólo firmará el protocolo si se levanta la prohibición de importar tecnología nuclear occidental con fines pacíficos.,3.8,train,0.76
Teherán ha dejado claro que sólo firmará el Actas Adicional que introduce esas inspecciones si se levanta la prohibición de contar tecnología nuclear civil occidental.,Teherán ha dejado claro que sólo firmará el actas si se levanta la prohibición de contar ingeniería nuclear occidental con fines pacíficos.,3.8,train,0.76
Teherán ha dejado claro que sólo firmará el Protocolo Adicional que introduce esas inspecciones si se levanta la proscripción de contar tecnología nuclear cívico occidental.,Teherán ha dejado claro que sólo firmará el protocolo si se levanta la prohibición de importar ingeniería atómico occidental con fines pacíficos.,3.8,train,0.76
El Congreso aprobó dos veces antes restricciones similares sólo para ver al Presidente Bill Clinton vetarlas.,"El Congreso aprobó dos veces proyectos de ley similares, pero el entonces presidente Clinton los vetó ambas veces.",4.6,train,0.92
El Congreso de estados unidos aprobó dos veces antes restricciones similares sólo para ver al Presidente Bill Clinton vetarlas.,"El Congreso de eeuu aprobó dos veces proyectos de jurisprudencia similares, pero el entonces presidente Bill clinton los vetó ambas veces.",4.6,train,0.92
El Congreso de eeuu aprobó dos veces antes restricciones similares sólo para ver al Presidente Bill Clinton vetarlas.,"El Congreso aprobó dos veces proyectos de ley similares, pero el entonces presidente Presidente clinton los vetó ambas veces.",4.6,train,0.92
"Pero prefiero hablar de estándares altos que de estándares bajos"".","""Prefiero hablar de números positivos que de negativos.",2.8,train,0.5599999999999999
"Pero prefiero hablar de estándares altos que de estándares bajos"".","""Prefiero hablar de de números positivos que de negativos.",2.8,train,0.5599999999999999
"Pero prefiero hablar de estándares altos que de estándares bajos"".","""Prefiero conversar de números positivos que de negativos.",2.8,train,0.5599999999999999
"En el marco del programa, los funcionarios de EE.UU. trabajan con las autoridades portuarias extranjeras para identificar, seleccionar y registrar la carga de alto riesgo.","En el marco del programa, los funcionarios de EE.UU. trabajan con las autoridades portuarias extranjeras para buscar la carga de alto riesgo antes de que pueda llegar a los Estados Unidos.",4.25,train,0.85
"En el marco del programa, los funcionarios de EE.UU. trabajan con las autoridades portuarias extranjeras para identificar, seleccionar y registrar la carga de alto amanaza.","En el marco del programa, los funcionarios de EEUU trabajan con las autoridades portuarias extranjeras para buscar la carga de pago de fuerte peligro antes de que pueda llegar a los Estados Unidos.",4.25,train,0.85
"En el modelo del programa, los funcionarios de GOBIERNO DE LOS ESTADOS UNIDOS trabajan con las autoridades portuarias extranjeras para identificar, seleccionar y marcar la preocupación de alto riesgo.","En el marco del plan, los funcionarios de EEUU trabajan con las autoridades portuarias extranjeras para buscar la carga de fuerte riesgo antes de que pueda llegar a los Estados Unidos.",4.25,train,0.85
Niels le dijo a un entrevistador en 1999 que pensaba que el anciano le sobreviviría muchos años.,"En 1999, dos años antes de su muerte, el Sr. Nielsen dijo a un entrevistador que creía que la cara de la roca le sobreviviría muchos años.",3.0,train,0.6
Niels le dijo a un entrevistador en 1999 que pensaba que el anciano le sobreviviría muchos mucho tiempo.,"En 1999, dos años antes de su muerte, el Sr. Nielsen dijo a un entrevistador que creía que la lado de la brillante le sobreviviría muchos años.",3.0,train,0.6
Niels le dijo a un entrevistador en 1999 que pensaba que el matusalén le sobreviviría muchos largo tiempo.,"En 1999, dos mucho tiempo antes de su tránsito, el Sr. Nielsen dijo a un entrevistador que creía que la mandíbula de la piedra le sobreviviría muchos años.",3.0,train,0.6
"Uno, el capitán Doug McDonald, permaneció hospitalizado en estado crítico el jueves.","Su hermana de 20 años, Allyson, se quemó gravemente y permaneció hospitalizada en estado crítico.",0.75,train,0.15
"Uno, el capitán Doug Mcdonald, permaneció hospitalizado en estado grave el jueves.","Su hermana de 20 mucho tiempo, Allyson, se quemó gravemente y permaneció hospitalizada en estado crítico.",0.75,train,0.15
"Uno, el capitán Doug Mcdonald, permaneció hospitalizado en estado crítico el jueves.","Su hermana de 20 mucho tiempo, Allyson, se quemó gravemente y permaneció hospitalizada en estado crítico.",0.75,train,0.15
