sentence1,sentence2,score,split,score_norm
"El representante del Gobierno, Sr Maseko, declaró que si los documentos administrativos están en estándar, el Gobierno de Sudáfrica no puede intervenir para impedir que se transporten armas a través de su relieve terrestre a un hogar vecino sin litoral.","El portavoz Themba Maseko declaró que mientras los documentos administrativos estén en sistema, Sudáfrica no puede intervenir para impedir que se transporten armas a través del territorio sudafricano a Zimbabwe.",2.8,train,0.5599999999999999
"El la portavoz del Régimen, Sr. Maseko, declaró que si los documentos administrativos están en regla, el Autoridad de Sudáfrica no puede pinchar para impedir que se transporten armas a través de su territorio a un hogar vecino sin costa.","El representante Themba Maseko declaró que mientras los documentos administrativos estén en orden, Sudáfrica no puede intervenir para impedir que se transporten armas a través del territorio sudafricano a Zimbabwe.",2.8,train,0.5599999999999999
La declaración del presidente Dimitri Medvedev fue publicada en el sitio web del Kremlin y llevada en su totalidad por las agencias de noticias estatales.,la declaración fue publicada en la página web del Kremlin y llevada por las agencias de noticias estatales.,3.2,train,0.64
La pronunciamiento del presidente Dimitri Medvedev fue publicada en el lugar web del Kremlin y llevada en su conjunto por las agencias de noticiario estatales.,la autorización fue publicada en la página web del Kremlin y llevada por las agencias de noticias estatales.,3.2,train,0.64
La manifestación del director Dimitri Medvedev fue publicada en el ubicación web del Kremlin y llevada en su suma por las agencias de noticias estatales.,la autorización fue publicada en la página web del Kremlin y llevada por las agencias de programa de noticias estatales.,3.2,train,0.64
turkmenistán limita con afganistán.,sistán-baluchistán limita con afganistán y pakistán.,1.8,train,0.36
turkmenistán limita con afganistán.,sistánbaluchistán limita con afganistán y pakistán.,1.8,train,0.36
el número de ejecuciones aumentó en irán el año pasado en el marco de una campaña destinada a mejorar la seguridad de la sociedad.,El número de ejecuciones aumentó drásticamente en 2007 en el marco de una campaña que las autoridades iraníes afirman que tiene por objeto mejorar la seguridad en la sociedad.,3.4,train,0.6799999999999999
el número de ejecuciones aumentó en irán el año pasado en el marco de una campaña destinada a progresar la certidumbre de la asociación.,El número de ejecuciones aumentó drásticamente en 2007 en el modelo de una campaña que las autoridades iraníes afirman que tiene por contenido mejorar la seguridad en la empresa.,3.4,train,0.6799999999999999
el número de ejecuciones aumentó en irán el año pasado en el modelo de una campaña destinada a arreglar la seguridad de la sociedad.,El número de ejecuciones aumentó drásticamente en 2007 en el esfera de una llanura que las autoridades iraníes afirman que tiene por cosa mejorar la protección en la sociedad.,3.4,train,0.6799999999999999
Siria niega tener un programa nuclear no declarado.,Siria niega la existencia de un programa nuclear no declarado.,5.0,train,1.0
Siria niega tener un programa nuclear no declarado.,Siria niega la existencia de un plan atómico no declarado.,5.0,train,1.0
Siria niega tener un programa atómico no declarado.,Siria niega la existencia de un programa atómico no declarado.,5.0,train,1.0
Amnistía Internacional es un grupo de derechos con sede en Londres.,el instituto internacional de estudios estratégicos está situado en londres.,1.4,train,0.2799999999999999
Perdón Internacional es un agrupación de derechos con sede en Londres.,el liceo internacional de estudios estratégicos está situado en londres.,1.4,train,0.2799999999999999
Indulto Internacional es un grupo de derechos con sede en Londres.,el colegio internacional de estudios estratégicos está situado en londres.,1.4,train,0.2799999999999999
el número 254 se tabuló con un recuento de afp recopilado de los informes de prensa y de los testigos.,el número de ejecuciones en irán en 2007 se calculó mediante un recuento de afp recopilado a partir de informes de prensa.,2.2,train,0.44
el número 254 se tabuló con un recuento de afp recopilado de los informes de presión y de los testigos.,el número de ejecuciones en irán en 2007 se calculó mediante un recuento de afp recopilado a partir de informes de prensa.,2.2,train,0.44
el número 254 se tabuló con un recuento de afp recopilado de los informes de presión y de los testigos.,el ejemplar de ejecuciones en irán en 2007 se calculó mediante un recuento de afp recopilado a partir de informes de presión.,2.2,train,0.44
el gobierno iraní declaró... el programa nuclear iraní sigue siendo pacífico.,el gobierno iraní dice que el programa nuclear es pacífico.,5.0,train,1.0
el administración iraní declaró... el programa nuclear iraní sigue siendo pacífico.,el gobierno iraní dice que el programa atómico es pacífico.,5.0,train,1.0
el gobierno iraní declaró... el programa nuclear iraní sigue siendo pacífico.,el gobierno iraní dice que el programa atómico es pacífico.,5.0,train,1.0
Shingarev dijo que es muy difícil hacer un arma nuclear con el plutonio de este combustible.,Donohue dijo que es muy difícil manipular isótopos radioactivos sin dejar un rastro.,0.6,train,0.12
Shingarev dijo que es muy difícil hacer un arma de fuego atómico con el plutonio de este combustible.,Donohue dijo que es muy duro conseguir con artimañas isótopos radioactivos sin dar permiso un rastro.,0.6,train,0.12
Shingarev dijo que es muy difícil hacer un recurso nuclear con el plutonio de este combustible.,Donohue dijo que es muy duro falsear isótopos radioactivos sin dejar un rastro.,0.6,train,0.12
París es la capital de Francia.,lima es la capital de,0.6,train,0.12
París es la capital de Francia.,lima es la washington de,0.6,train,0.12
París es la washington de Francia.,lima es la capital de,0.6,train,0.12
un funcionario del gobierno indio habló con la condición de mantener el anonimato.,el funcionario habló con la condición de que se mantuviera el anonimato.,3.4,train,0.6799999999999999
un funcionario del régimen indio habló con la puesto de persistir el anonimato.,el funcionario habló con la término de que se mantuviera el anonimato.,3.4,train,0.6799999999999999
un funcionario del gobierno amerindio habló con la condición de seguir el anonimato.,el funcionario habló con la cláusula de que se mantuviera el anonimato.,3.4,train,0.6799999999999999
Rusia había amenazado varias veces con retirarse de la CFE cuando estaba en desacuerdo con los Estados Unidos sobre los planes de los EE.UU. para instalar un escudo de defensa contra misiles en el este,Rusia ha amenazado repetidamente con retirarse de la CFE en oposición a los planes de extensión del escudo de defensa de misiles de EEUU a Europa del Este.,4.6,train,0.92
Rusia había amenazado varias veces con tumbarse de la CFE cuando estaba en desacuerdo con los Estados Unidos sobre los planes de los ESTADOS UNIDOS para poner un escudo de guardia contra misiles en el este,Rusia ha amenazado incansablemente con suspender una sesión de la CFE en resistencia a los planes de referencia del escudo de defensa de misiles de ESTADOS UNIDOS a Europa del Este.,4.6,train,0.92
Rusia había amenazado varias veces con retirarse dignamente de la CFE cuando estaba en desacuerdo con los Estados Unidos sobre los planes de los EE.UU. para establecer un escudo de defender contra misiles en el este,Rusia ha amenazado incansablemente con tenderse de la CFE en resistencia a los planes de extensión del escudo de defensa de misiles de ESTADOS UNIDOS a Europa del Este.,4.6,train,0.92
el plan para túnez es la creación de bases de datos electrónicas para facilitar la recaudación de impuestos.,el plan para nigeria y mozambique es la creación de una base de datos electrónica de bienes raíces.,1.8,train,0.36
el proyecto para túnez es la institución de bases de datos electrónicas para proveer la recaudación de impuestos.,el plan para nigeria y mozambique es la creación de una escolta de conjunto de datos electrónica de bienes raíces.,1.8,train,0.36
el táctica para túnez es la mundo de bases de corpus electrónicas para abastecer la recaudación de impuestos.,el plan para nigeria y mozambique es la creación de una evidencia de conjunto de datos electrónica de bienes raíces.,1.8,train,0.36
China ha sido elogiada por la comunidad internacional por sus esfuerzos para resolver la cuestión nuclear de la península de Corea.,China ha sido elogiada especialmente por los estados de Asia y el Pacífico por sus esfuerzos para resolver la cuestión nuclear de la península de Corea.,4.2,train,0.8400000000000001
China continental ha sido elogiada por la cuerpo internacional por sus esfuerzos para resolver la aspecto nuclear de la península de Corea.,China comunista ha sido elogiada especialmente por los estados de Asia y el Pacífico por sus esfuerzos para decidir la titular nuclear de la península de Corea.,4.2,train,0.8400000000000001
China ha sido elogiada por la comunidad internacional por sus esfuerzos para resolver la cuestión atómico de la península de Corea.,China ha sido elogiada especialmente por los estados de Asia y el Pasivo por sus esfuerzos para resolver la cuestión nuclear de la península de Corea.,4.2,train,0.8400000000000001
el ministerio de asuntos exteriores ruso declaró que Rusia no ha suspendido el diálogo.,Los funcionarios rusos declararon que Rusia no reconsiderará la suspensión.,2.6,train,0.52
el consejería de asuntos exteriores ruso declaró que Rusia no ha suspendido el conversación.,Los funcionarios rusos declararon que Rusia no reconsiderará la respiro.,2.6,train,0.52
el ministerio de asuntos exteriores ruso declaró que Rusia no ha suspendido el conversación.,Los funcionarios rusos declararon que Rusia no reconsiderará la disolución.,2.6,train,0.52
los contrabandistas de armas y los cárteles de la droga deben ser eliminados del sudeste asiático.,Los contrabandistas de armas y los cárteles de la droga instigan a los terroristas.,2.8,train,0.5599999999999999
los contrabandistas de armas y los cárteles de la fármaco deben ser eliminados del sudeste asiático.,Los contrabandistas de armas y los cárteles de la fármaco instigan a los terroristas.,2.8,train,0.5599999999999999
los contrabandistas de armas y los cárteles de la fármaco deben ser eliminados del sudeste asiático.,Los contrabandistas de armas y los cárteles de la droga instigan a los terroristas.,2.8,train,0.5599999999999999
